Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
DMART,EQ,1838.7,1846.0,1888.0,1841.15,1884.0,1870.5,1862.35,299928,55857015945000.01,23374,137173,0.45740000000000003
DMART,EQ,1870.5,1883.0,1932.0,1875.55,1916.0,1925.6,1909.17,541162,103316864990000.0,33195,189257,0.3497
DMART,EQ,1925.6,1918.0,1964.9,1903.6,1924.05,1924.85,1939.28,497747,96527253460000.0,26307,131988,0.2652
DMART,EQ,1924.85,1929.95,1943.25,1901.0,1913.0,1913.95,1925.95,273765,52725737630000.0,22526,122105,0.446
DMART,EQ,1913.95,1919.55,1927.95,1872.1,1904.0,1900.75,1900.92,317120,60282011850000.0,28143,135102,0.42600000000000005
DMART,EQ,1900.75,1911.1,1918.9,1878.2,1899.95,1892.3,1897.32,236133,44802029785000.0,19968,98566,0.41740000000000005
DMART,EQ,1892.3,1892.5,1901.8,1871.0,1878.15,1883.95,1885.65,162703,30680036714999.996,11995,55455,0.3408
DMART,EQ,1883.95,1900.15,1925.0,1900.05,1917.0,1917.1,1913.05,115894,22171075230000.0,7336,39257,0.3387
DMART,EQ,1917.1,1919.1,1950.0,1901.0,1945.05,1942.1,1930.32,417025,80499258350000.0,29593,222169,0.5327000000000001
DMART,EQ,1942.1,1958.0,1984.0,1941.0,1975.0,1975.7,1970.11,520758,102594918805000.0,27301,177508,0.34090000000000004
DMART,EQ,1975.7,1987.2,2010.0,1980.0,1994.25,1994.65,1995.48,523152,104393686040000.0,52027,245831,0.46990000000000004
DMART,EQ,1994.65,1999.65,2001.95,1960.6,1964.0,1966.6,1975.23,231689,45764012935000.0,17747,96399,0.4161
DMART,EQ,1966.6,1975.0,1994.9,1940.0,1957.1,1956.65,1957.07,309293,60530851654999.99,29266,125168,0.4047
DMART,EQ,1956.65,1960.0,1982.6,1935.1,1978.0,1976.85,1964.62,312316,61358373570000.01,30814,157158,0.5032
DMART,EQ,1976.85,1975.0,1994.9,1962.3,1978.9,1978.85,1982.21,227132,45022404885000.0,24077,105034,0.46240000000000003
DMART,EQ,1978.85,1995.0,1995.0,1976.0,1988.0,1987.85,1984.18,232357,46103717975000.0,17210,140258,0.6036
DMART,EQ,1987.85,1988.95,2010.0,1960.0,1963.1,1968.85,1992.88,372365,74207898220000.0,19576,136133,0.36560000000000004
DMART,EQ,1968.85,1965.0,1983.95,1951.0,1964.0,1966.2,1971.8,200518,39538074910000.0,17970,103926,0.5183
DMART,EQ,1966.2,1969.8,1989.95,1952.5,1952.5,1959.95,1969.95,243109,47891280375000.0,25693,119654,0.4922
DMART,EQ,1959.95,1964.9,1966.6,1910.0,1917.15,1920.0,1939.01,261824,50767962080000.0,22064,123384,0.4712
DMART,EQ,1920.0,1923.95,1936.8,1852.55,1875.0,1870.85,1883.88,690423,130067740020000.0,38795,361977,0.5243
DMART,EQ,1870.85,1871.0,1871.0,1805.0,1822.95,1829.45,1828.17,797539,145803739750000.0,52322,416393,0.5221
DMART,EQ,1829.45,1835.0,1864.95,1806.0,1840.0,1841.65,1843.84,635870,117244247659999.98,41052,246243,0.3873
DMART,EQ,1841.65,1841.0,1868.0,1816.85,1819.1,1826.2,1844.68,363662,67083887320000.01,21123,120433,0.3312
DMART,EQ,1826.2,1829.8,1849.9,1810.0,1820.85,1818.75,1832.75,325924,59733618085000.0,19078,146022,0.44799999999999995
DMART,EQ,1818.75,1824.8,1840.0,1817.0,1837.2,1837.25,1829.0,227611,41629959545000.0,15534,100449,0.4413
DMART,EQ,1837.25,1840.0,1848.0,1817.0,1840.9,1837.65,1836.59,231003,42425709215000.0,12994,83422,0.3611
DMART,EQ,1837.65,1836.0,1848.5,1756.0,1803.1,1787.2,1800.42,779768,140390817634999.98,53233,485531,0.6227
DMART,EQ,1787.2,1798.3,1850.0,1790.35,1847.0,1846.15,1830.75,470306,86101224235000.0,33065,199141,0.42340000000000005
DMART,EQ,1846.15,1850.0,1869.0,1830.0,1848.0,1844.25,1850.07,540008,99905008005000.0,27962,275725,0.5106
DMART,EQ,1844.25,1838.2,1862.0,1812.0,1829.15,1822.5,1830.1,435326,79669018075000.0,28901,235924,0.5418999999999999
DMART,EQ,1822.5,1822.5,1850.0,1815.0,1837.4,1846.7,1837.8,340236,62528735595000.01,17118,163632,0.48090000000000005
DMART,EQ,1846.7,1849.7,1849.7,1818.9,1827.0,1832.6,1832.15,210371,38543223165000.0,16511,104161,0.4951
DMART,EQ,1832.6,1840.0,1852.6,1826.0,1838.75,1840.95,1838.26,232582,42754667435000.0,13486,89424,0.38450000000000006
DMART,EQ,1840.95,1844.95,1847.6,1820.2,1821.0,1824.75,1827.74,199193,36407283570000.0,10827,93040,0.4671
DMART,EQ,1824.75,1826.0,1834.8,1795.0,1796.3,1801.4,1808.03,255615,46216078440000.0,15658,135713,0.5309
DMART,EQ,1801.4,1800.0,1814.8,1770.0,1795.05,1780.55,1789.59,370776,66353557020000.01,23751,203805,0.5497
DMART,EQ,1780.55,1788.0,1790.0,1732.1,1736.6,1736.6,1754.14,450075,78949445325000.0,28075,279400,0.6208
DMART,EQ,1736.6,1730.1,1747.0,1700.0,1737.5,1724.0,1716.29,643593,110459270559999.98,40766,378459,0.588
DMART,EQ,1724.0,1740.0,1794.95,1737.2,1784.35,1778.55,1774.3,1091163,193604806560000.0,51883,683669,0.6265999999999999
DMART,EQ,1778.55,1789.65,1800.0,1759.0,1780.0,1782.75,1787.86,496896,88837871165000.0,22878,322121,0.6483
DMART,EQ,1782.75,1798.95,1798.95,1759.3,1773.0,1770.4,1773.03,295084,52319421700000.0,22677,168046,0.5695
DMART,EQ,1770.4,1775.0,1911.8,1772.05,1889.0,1883.95,1858.52,1236147,229740062625000.0,44982,537466,0.43479999999999996
DMART,EQ,1883.95,1885.0,1941.9,1865.0,1924.95,1913.5,1902.36,1430492,272130740269999.97,58538,508175,0.3552
DMART,EQ,1913.5,1919.8,1961.0,1913.5,1928.0,1935.6,1939.54,709455,137601912805000.0,40449,250624,0.3533
DMART,EQ,1935.6,1930.0,1933.75,1902.15,1912.0,1919.6,1917.0,745739,142958054365000.0,37911,395298,0.5301
DMART,EQ,1919.6,1920.3,1938.7,1911.0,1917.1,1923.1,1925.96,374711,72167936225000.0,17276,125969,0.3362
DMART,EQ,1923.1,1919.8,1927.95,1901.0,1904.0,1907.4,1912.33,235736,45080470945000.0,11214,91315,0.3874
DMART,EQ,1907.4,1908.0,1926.0,1908.0,1918.3,1921.1,1917.9,263517,50539994400000.0,14920,95085,0.3608
DMART,EQ,1921.1,1924.5,1929.0,1907.05,1922.15,1925.55,1920.91,247701,47581066980000.0,14287,123251,0.4976
DMART,EQ,1925.55,1926.0,1926.0,1876.1,1885.5,1883.55,1895.49,466252,88377489275000.0,24148,255231,0.5474
DMART,EQ,1883.55,1893.0,1898.85,1827.05,1840.0,1838.35,1855.25,597038,110765613105000.0,37288,290173,0.48600000000000004
DMART,EQ,1838.35,1849.7,1867.0,1820.0,1829.0,1828.5,1842.05,429407,79098801545000.0,18482,140343,0.3268
DMART,EQ,1828.5,1831.0,1854.85,1815.0,1826.95,1824.2,1834.58,459356,84272641305000.0,26025,182999,0.39840000000000003
DMART,EQ,1824.2,1827.0,1853.0,1827.0,1839.6,1843.55,1841.76,394268,72614584265000.0,26515,132906,0.3371
DMART,EQ,1843.55,1827.0,1829.0,1780.0,1787.0,1789.9,1800.69,398623,71779667295000.0,25358,171592,0.4305
DMART,EQ,1789.9,1805.0,1837.5,1805.0,1810.0,1815.75,1821.45,459172,83635740325000.0,39558,183101,0.39880000000000004
DMART,EQ,1815.75,1793.0,1837.05,1785.1,1831.0,1829.05,1817.1,352087,63977716790000.0,28612,125667,0.3569
DMART,EQ,1829.05,1850.0,1904.0,1826.6,1877.0,1880.55,1868.92,1572364,293863024945000.0,61358,590970,0.37579999999999997
DMART,EQ,1880.55,1886.0,1897.9,1865.1,1872.0,1876.95,1884.51,697206,131389296955000.0,46291,310373,0.44520000000000004
DMART,EQ,1876.95,1925.0,1940.15,1880.0,1910.3,1914.65,1909.07,2138099,408178921310000.0,90914,564734,0.2641
DMART,EQ,1914.65,1902.0,1940.0,1892.15,1929.0,1930.75,1925.05,1407288,270909850244999.97,67768,692391,0.49200000000000005
DMART,EQ,1930.75,1938.0,1946.0,1920.05,1930.0,1933.55,1931.4,551142,106447448155000.0,32613,266123,0.4829
DMART,EQ,1933.55,1938.7,1951.45,1922.0,1948.0,1946.05,1940.89,521815,101278739855000.0,22111,227581,0.4361
DMART,EQ,1946.05,1948.0,2000.0,1932.4,1997.15,1990.55,1975.75,887334,175314788740000.0,36370,357062,0.40240000000000004
DMART,EQ,1990.55,2000.0,2004.45,1927.0,1928.0,1936.65,1966.78,467366,91920595160000.0,21887,219298,0.4692
DMART,EQ,1936.65,1930.0,1959.55,1901.9,1912.0,1912.35,1932.83,321554,62150902695000.01,18327,113062,0.35159999999999997
DMART,EQ,1912.35,1930.0,1932.0,1907.6,1910.0,1914.7,1916.81,283551,54351254675000.0,31359,116070,0.4093
DMART,EQ,1914.7,1920.0,1929.05,1910.1,1926.0,1924.7,1920.47,203734,39126547025000.0,13214,78034,0.383
DMART,EQ,1924.7,1927.05,1961.1,1918.15,1941.0,1948.6,1946.23,404536,78731854350000.0,22581,188533,0.466
DMART,EQ,1948.6,1945.5,1961.5,1928.1,1939.0,1951.5,1946.42,306182,59596025850000.0,14705,106031,0.34630000000000005
DMART,EQ,1951.5,1944.7,1958.0,1922.2,1931.0,1930.45,1939.65,198741,38548719505000.0,20208,99335,0.49979999999999997
DMART,EQ,1930.45,1932.0,1984.25,1928.0,1973.85,1974.65,1965.06,481606,94638238120000.0,32525,221444,0.4598
DMART,EQ,1974.65,1977.8,2064.0,1977.8,2050.5,2051.3,2027.2,1640477,332557884065000.0,71002,712168,0.4341
DMART,EQ,2051.3,2064.05,2145.05,2061.0,2133.0,2133.95,2112.97,1572997,332369764435000.0,76545,402028,0.2556
DMART,EQ,2133.95,2120.0,2174.55,2046.45,2102.0,2072.05,2119.89,796737,168899750895000.0,44123,217146,0.2725
DMART,EQ,2072.05,2084.0,2157.7,2081.0,2137.0,2131.65,2135.35,730661,156021947565000.0,58450,273220,0.3739
DMART,EQ,2131.65,2145.0,2172.9,2112.0,2155.65,2155.3,2140.88,601931,128866354775000.0,34077,257338,0.4275
DMART,EQ,2155.3,2160.0,2274.0,2160.0,2246.2,2248.9,2229.06,1100397,245285511610000.0,54884,326277,0.2965
DMART,EQ,2248.9,2255.0,2360.0,2255.0,2288.35,2294.35,2322.98,1760624,408989025070000.0,83237,790445,0.449
DMART,EQ,2294.35,2295.0,2330.0,2270.0,2281.5,2287.2,2293.51,917281,210379768480000.0,81688,531767,0.5797
DMART,EQ,2287.2,2287.2,2537.45,2287.2,2480.85,2483.65,2426.25,2504235,607588773490000.0,95386,861640,0.34409999999999996
DMART,EQ,2483.65,2480.0,2480.0,2381.0,2405.0,2394.5,2414.49,1890047,456349951255000.0,90400,764244,0.4044
DMART,EQ,2394.5,2390.0,2526.0,2380.0,2469.8,2482.15,2487.59,2099102,522169801330000.0,104563,608622,0.2899
DMART,EQ,2482.15,2478.0,2560.0,2442.8,2539.6,2544.15,2520.84,2369901,597414981265000.0,121230,571038,0.24100000000000002
DMART,EQ,2544.15,2440.0,2499.0,2373.0,2380.2,2408.35,2434.07,4717819,1148349195355000.0,180133,1695144,0.3593
DMART,EQ,2408.35,2354.5,2379.3,2330.05,2336.0,2339.45,2354.47,3097697,729343120075000.0,120935,1248897,0.4032
DMART,EQ,2339.45,2334.95,2384.6,2305.05,2365.5,2364.9,2346.67,2017080,473342628400000.0,99027,694531,0.3443
DMART,EQ,2364.9,2385.0,2437.0,2372.1,2430.0,2424.5,2409.36,1759543,423936929700000.0,82230,558563,0.3174
DMART,EQ,2424.5,2433.0,2485.0,2430.0,2458.0,2462.65,2464.82,1359803,335166967720000.0,51278,496356,0.365
DMART,EQ,2462.65,2448.8,2448.8,2370.0,2389.75,2389.7,2412.07,651480,157141436805000.0,46383,285251,0.4379
DMART,EQ,2389.7,2399.0,2429.0,2308.0,2347.0,2331.75,2358.88,1007451,237645925760000.0,68202,429675,0.4265
DMART,EQ,2331.75,2326.85,2419.0,2305.05,2344.9,2358.4,2368.75,1302206,308460211290000.0,81536,406752,0.3124
DMART,EQ,2358.4,2347.3,2370.0,2310.0,2317.0,2319.7,2338.64,727447,170123960730000.0,63589,257484,0.354
DMART,EQ,2319.7,2279.9,2377.35,2180.0,2348.0,2323.95,2276.94,1813565,412937109665000.0,121692,924179,0.5096
DMART,EQ,2323.95,2335.0,2340.0,2220.0,2225.0,2228.95,2252.44,2050214,461799222520000.0,140583,1176231,0.5737
DMART,EQ,2228.95,2228.0,2274.0,2172.95,2239.0,2233.05,2227.96,1252459,279043425030000.03,103367,689649,0.5506000000000001
DMART,EQ,2283.25,2222.2,2275.0,2176.0,2200.0,2200.2,2210.17,751860,166173528855000.0,93807,526101,0.6997
DMART,EQ,2200.2,2210.0,2310.2,2205.0,2310.2,2308.45,2278.29,927241,211252500970000.0,80543,492546,0.5312
DMART,EQ,2308.45,2330.0,2358.0,2229.0,2300.0,2269.35,2278.82,3799435,865824085570000.1,176493,2892391,0.7613
DMART,EQ,2269.35,2320.1,2328.55,2282.65,2304.0,2305.5,2305.49,448583,103420343045000.0,62602,304316,0.6784
DMART,EQ,2305.5,2309.1,2389.0,2290.05,2365.0,2381.7,2351.78,503206,118343165570000.0,73803,301273,0.5987
DMART,EQ,2381.7,2390.0,2450.0,2330.0,2367.0,2349.3,2394.8,425477,101893101315000.0,71794,293618,0.6901
DMART,EQ,2349.3,2362.0,2434.0,2311.3,2427.0,2414.2,2384.84,363347,86652472205000.0,54176,245293,0.6751
DMART,EQ,2414.2,2438.0,2524.0,2434.15,2498.0,2499.0,2493.19,668802,166745376000000.0,55908,386520,0.5779
DMART,EQ,2499.0,2520.0,2527.0,2414.2,2454.95,2459.5,2468.17,322706,79649383380000.0,42302,200736,0.622
DMART,EQ,2459.5,2461.0,2468.8,2370.0,2390.0,2390.1,2404.54,376333,90490800840000.0,43820,255556,0.6790999999999999
DMART,EQ,2390.1,2400.0,2429.95,2360.0,2383.0,2388.35,2389.54,215499,51494426795000.0,25593,123296,0.5721
DMART,EQ,2388.35,2390.0,2422.8,2365.0,2381.0,2406.5,2396.36,325839,78082592285000.0,36871,177439,0.5446
DMART,EQ,2406.5,2312.0,2438.0,2312.0,2400.0,2397.8,2383.17,415417,99001084030000.0,29018,181643,0.43729999999999997
DMART,EQ,2397.8,2373.0,2422.0,2337.05,2382.0,2365.3,2369.68,354822,84081537010000.0,38790,225676,0.636
DMART,EQ,2365.3,2399.0,2434.0,2356.6,2401.0,2403.55,2400.23,321260,77109868555000.0,28199,180916,0.5631
DMART,EQ,2403.55,2390.0,2404.0,2325.0,2342.0,2340.4,2369.07,563668,133536712520000.0,30283,412163,0.7312000000000001
DMART,EQ,2340.4,2331.0,2365.0,2320.3,2348.0,2350.85,2350.05,199698,46929960745000.0,25975,122719,0.6145
DMART,EQ,2350.85,2372.7,2399.0,2310.0,2372.0,2363.15,2367.17,1479487,350219622205000.0,64262,947162,0.6402
DMART,EQ,2363.15,2366.0,2399.4,2340.0,2354.0,2350.4,2361.48,366255,86490560245000.0,34469,228251,0.6232
DMART,EQ,2350.4,2350.3,2375.0,2340.0,2356.0,2359.9,2355.02,175282,41279301595000.0,18700,29645,0.6369
DMART,EQ,2359.9,2397.8,2424.0,2342.0,2349.0,2358.35,2375.5,415043,98593280260000.0,33488,195543,0.4711
DMART,EQ,2358.35,2348.0,2348.7,2298.1,2309.7,2305.55,2312.3,483356,111766221730000.0,53484,326478,0.6754000000000001
DMART,EQ,2305.55,2329.7,2337.85,2290.0,2298.95,2294.4,2305.2,203494,46909510125000.0,23436,128049,0.6293
DMART,EQ,2294.4,2294.4,2334.7,2274.0,2293.15,2290.95,2301.67,234443,53961050865000.0,24512,100539,0.4288
DMART,EQ,2290.95,2314.7,2332.5,2288.0,2315.0,2317.15,2307.2,381989,88132320675000.0,23992,282723,0.7401000000000001
DMART,EQ,2317.15,2325.0,2327.0,2285.0,2290.0,2289.35,2298.12,230105,52880809520000.0,29820,139825,0.6077
DMART,EQ,2289.35,2302.0,2325.0,2285.0,2298.0,2295.5,2305.14,412115,94998399950000.0,26293,244477,0.5932000000000001
DMART,EQ,2295.5,2305.0,2309.95,2276.05,2295.0,2290.15,2286.49,369961,84591217565000.0,30491,247463,0.6689
DMART,EQ,2290.15,2296.0,2355.0,2296.0,2313.45,2323.0,2329.02,408632,95171383195000.0,53140,216893,0.5307999999999999
DMART,EQ,2323.0,2313.1,2381.0,2305.0,2376.0,2361.7,2336.24,412871,96456717320000.0,43992,246654,0.5974
DMART,EQ,2361.7,2385.0,2385.3,2300.45,2316.9,2319.55,2335.38,491069,114683042040000.02,40518,326898,0.6657
DMART,EQ,2319.55,2329.7,2364.0,2309.0,2324.0,2320.35,2331.88,266580,62163176885000.0,23868,141140,0.5294
DMART,EQ,2320.35,2328.7,2342.05,2306.65,2329.9,2322.7,2322.99,275116,63909226220000.01,20597,165581,0.6019
DMART,EQ,2322.7,2210.05,2304.95,2180.0,2223.0,2233.95,2238.7,1754347,392746222395000.0,123187,653262,0.3724
DMART,EQ,2233.95,2215.0,2220.0,2148.0,2149.15,2154.85,2182.16,841386,183603486795000.0,88787,447878,0.5323
DMART,EQ,2154.85,2170.0,2195.0,2135.0,2140.1,2146.35,2172.48,540472,117416226175000.0,59792,310501,0.5745
DMART,EQ,2146.35,2145.0,2149.7,1980.0,2005.0,2007.05,2017.61,3723257,751209854375000.0,220170,2590190,0.6957
DMART,EQ,2007.05,2000.0,2019.8,1955.0,1983.0,1989.75,1979.2,3878450,767622718820000.0,210448,2205915,0.5688000000000001
DMART,EQ,1989.75,1979.9,2039.0,1968.0,2015.0,2019.0,2014.62,1556417,313558931785000.0,99613,641397,0.4121
DMART,EQ,2019.0,2035.0,2054.9,2021.05,2039.0,2040.8,2038.41,717406,146237003315000.0,56150,373655,0.5208
DMART,EQ,2040.8,2055.0,2120.6,2010.0,2092.0,2110.0,2079.45,1721557,357988911640000.0,94114,848177,0.4927
DMART,EQ,2110.0,2107.7,2148.0,2095.0,2098.95,2100.35,2123.25,771244,163754505625000.0,48570,307751,0.399
DMART,EQ,2100.35,2095.0,2124.8,2027.0,2034.0,2031.4,2056.95,1349971,277682599100000.0,81334,775539,0.5745
DMART,EQ,2031.4,2044.0,2060.0,2001.5,2025.3,2026.1,2023.65,2240265,453351470114999.94,56113,1888879,0.8431000000000001
DMART,EQ,2026.1,2060.0,2067.0,2027.8,2055.0,2051.4,2048.76,522671,107082903700000.0,33213,309666,0.5925
DMART,EQ,2051.4,2060.0,2075.0,2041.1,2048.0,2049.7,2060.76,351802,72497827945000.0,24020,185902,0.5284000000000001
DMART,EQ,2049.7,2039.0,2068.0,2030.0,2044.0,2040.2,2043.48,411865,84163756135000.0,24515,280354,0.6807
DMART,EQ,2040.2,2046.0,2075.0,2033.05,2060.05,2063.45,2061.34,423797,87359063790000.0,39860,250274,0.5906
DMART,EQ,2063.45,2068.7,2112.7,2060.3,2077.35,2093.15,2085.49,554680,115678178005000.0,45895,307312,0.554
DMART,EQ,2093.15,2093.15,2178.0,2090.0,2165.0,2165.1,2143.49,613848,131577935255000.0,50615,307056,0.5002000000000001
DMART,EQ,2165.1,2175.0,2189.95,2151.05,2153.0,2163.45,2171.52,503495,109334728315000.02,33676,215396,0.4278
DMART,EQ,2163.45,2170.0,2191.95,2135.65,2149.0,2150.55,2154.48,637780,137408704140000.02,38466,383187,0.6008
DMART,EQ,2150.55,2170.0,2176.4,2133.0,2136.05,2138.4,2145.13,354664,76079951565000.0,19513,220052,0.6204999999999999
DMART,EQ,2138.4,2138.4,2145.0,2100.0,2118.8,2116.5,2118.97,366326,77623443250000.0,38570,207814,0.5673
DMART,EQ,2116.5,2120.0,2143.15,2110.35,2137.0,2131.95,2129.44,461469,98266900830000.0,31793,275367,0.5967
DMART,EQ,2131.95,2139.0,2175.0,2122.0,2167.0,2169.2,2158.97,440624,95129574220000.0,36131,228856,0.5194
DMART,EQ,2169.2,2177.0,2213.45,2150.0,2209.0,2207.1,2183.65,598902,130779506725000.0,37621,268453,0.4482
DMART,EQ,2207.1,2214.3,2219.9,2173.55,2182.0,2178.0,2192.87,290346,63669145910000.0,26578,169378,0.5834
DMART,EQ,2178.0,2181.0,2203.75,2160.0,2193.55,2189.75,2180.49,272840,59492371679999.99,21001,135961,0.4983
DMART,EQ,2189.75,2195.0,2266.3,2170.0,2253.0,2259.45,2235.64,700408,156585837395000.0,43881,338803,0.48369999999999996
DMART,EQ,2259.45,2279.0,2309.25,2240.0,2245.0,2266.6,2288.93,590890,135250847820000.0,38714,294507,0.49840000000000007
DMART,EQ,2266.6,2252.0,2290.0,2219.0,2285.2,2285.9,2267.6,373075,84598577360000.0,26818,221694,0.5942000000000001
DMART,EQ,2285.9,2290.4,2300.0,2252.35,2267.0,2259.45,2271.47,326279,74113426550000.0,31167,179848,0.5512
DMART,EQ,2259.45,2269.95,2272.0,2244.0,2248.55,2250.3,2256.15,161735,36489819790000.0,14597,88754,0.5488000000000001
DMART,EQ,2250.3,2267.2,2351.75,2260.1,2340.0,2341.15,2310.36,1036879,239556242115000.0,55186,367527,0.35450000000000004
DMART,EQ,2341.15,2343.0,2425.0,2343.0,2422.0,2410.1,2392.24,1466394,350796826470000.0,54192,948416,0.6468
DMART,EQ,2410.1,2440.0,2445.0,2351.25,2362.0,2380.85,2419.41,695841,168352329850000.0,67714,363810,0.5228
DMART,EQ,2380.85,2376.75,2376.9,2300.0,2320.05,2319.4,2322.71,617760,143487975890000.0,48290,320308,0.5185000000000001
DMART,EQ,2319.4,2298.9,2298.9,2195.0,2248.8,2251.25,2240.38,1031288,231048155900000.0,85006,510993,0.4955
DMART,EQ,2251.25,2244.0,2280.0,2202.0,2240.0,2241.6,2238.89,623862,139676052040000.02,33896,289949,0.4648
DMART,EQ,2241.6,2247.85,2275.0,2212.05,2221.8,2218.45,2233.6,590823,131965987865000.02,37822,426836,0.7223999999999999
DMART,EQ,2218.45,2239.0,2324.3,2229.0,2287.0,2278.4,2275.8,767034,174561872080000.0,64840,388526,0.5065
DMART,EQ,2278.4,2251.1,2367.85,2183.3,2259.95,2251.45,2317.07,1115594,258491048965000.0,63933,320734,0.28750000000000003
DMART,EQ,2251.45,2270.0,2278.25,2240.15,2263.15,2261.4,2255.57,517068,116628555390000.02,37809,297807,0.5760000000000001
DMART,EQ,2261.4,2263.15,2297.85,2235.05,2245.0,2246.6,2259.2,1234869,278982013644999.97,27276,1032737,0.8362999999999999
DMART,EQ,2246.6,2230.0,2257.95,2207.6,2211.0,2222.7,2226.37,550212,122497383865000.02,34426,298302,0.5422
DMART,EQ,2222.7,2225.0,2244.95,2215.0,2233.0,2237.75,2227.41,316354,70464897670000.0,16991,182431,0.5767
DMART,EQ,2237.75,2241.9,2273.0,2226.05,2232.9,2239.35,2243.71,456379,102398114880000.0,29418,228754,0.5012
DMART,EQ,2239.35,2250.0,2258.95,2150.05,2169.4,2162.7,2191.77,902088,197717246095000.0,54113,572414,0.6345000000000001
DMART,EQ,2162.7,2185.0,2185.0,2130.0,2139.95,2136.15,2139.96,1115664,238747711585000.0,44909,395505,0.35450000000000004
DMART,EQ,2136.15,2152.55,2173.0,2130.7,2137.0,2135.95,2149.49,391188,84085658510000.0,36519,162584,0.4156
DMART,EQ,2135.95,2147.0,2167.0,2133.1,2139.0,2139.05,2147.2,244384,52474178560000.0,18911,90294,0.36950000000000005
DMART,EQ,2139.05,2149.9,2175.95,2104.0,2172.8,2149.05,2132.21,1204363,256796004555000.03,65031,724987,0.6020000000000001
DMART,EQ,2149.05,2175.0,2177.0,2056.0,2090.0,2097.45,2105.88,1140224,240117945369999.97,65865,749079,0.657
DMART,EQ,2097.45,2099.0,2104.85,1995.1,2067.0,2049.3,2038.95,723124,147441030170000.0,54085,343504,0.47500000000000003
DMART,EQ,2049.3,2066.95,2100.0,2047.0,2055.0,2055.3,2062.81,422293,87110845450000.0,35246,242163,0.5734
DMART,EQ,2055.3,2047.9,2084.0,2037.6,2049.95,2047.35,2055.62,452643,93046056650000.0,30548,248399,0.5488000000000001
DMART,EQ,2047.35,2042.1,2120.0,2042.1,2110.9,2102.7,2090.27,325523,68043018179999.99,26279,165573,0.5086
DMART,EQ,2102.7,2110.9,2142.0,2098.0,2100.0,2108.4,2124.03,357109,75851047955000.0,15868,146295,0.4097
DMART,EQ,2108.4,2108.4,2150.6,2082.9,2125.0,2133.25,2126.72,593653,126253576934999.98,25411,202514,0.3411
DMART,EQ,2133.25,2134.0,2219.8,2115.0,2187.0,2203.15,2185.54,677291,148024528685000.0,62497,248285,0.3666
DMART,EQ,2203.15,2210.0,2242.0,2171.1,2175.0,2184.8,2205.22,551443,121605119220000.0,34328,206094,0.3737
DMART,EQ,2184.8,2192.95,2197.15,2104.0,2113.0,2110.45,2134.87,438928,93705525460000.0,40106,231853,0.5282
DMART,EQ,2110.45,2135.75,2135.75,2066.0,2085.0,2083.05,2088.57,453730,94764706745000.0,32139,228275,0.5031
DMART,EQ,2083.05,2092.95,2108.7,2047.0,2068.0,2066.1,2061.3,598378,123343601270000.0,39606,338151,0.5651
DMART,EQ,2066.1,2085.0,2090.0,2045.05,2067.7,2065.35,2059.21,387440,79781895300000.0,31387,208863,0.5391
DMART,EQ,2065.35,2068.0,2090.9,2035.05,2085.0,2057.6,2048.13,553523,113368883600000.0,44552,320252,0.5786
DMART,EQ,2057.6,2072.0,2084.0,1995.1,2008.4,2002.6,2015.08,860071,173311338280000.0,46805,534158,0.6211
DMART,EQ,2002.6,2002.6,2035.45,1965.0,1975.0,1977.45,2003.02,1222748,244919196350000.0,83038,904929,0.7401000000000001
DMART,EQ,1977.45,1984.9,2014.85,1966.25,1979.95,1974.55,1984.29,974656,193399598310000.0,73448,518844,0.5323
DMART,EQ,1974.55,1987.1,1998.5,1970.05,1982.0,1977.7,1983.64,744866,147754410800000.0,54338,501691,0.6735
DMART,EQ,1977.7,1980.0,1999.0,1970.0,1988.0,1984.2,1977.29,614032,121412161434999.98,33319,422859,0.6887000000000001
DMART,EQ,1984.2,1969.05,2140.0,1954.85,2099.0,2094.3,2066.53,3267640,675267726905000.0,169962,742261,0.22719999999999999
DMART,EQ,2094.3,2099.0,2170.0,2056.0,2137.0,2143.05,2138.23,1555361,332572631490000.0,75631,358353,0.2304
DMART,EQ,2143.05,2143.05,2170.0,2061.05,2092.85,2081.35,2116.69,892875,188993514835000.0,56938,253654,0.2841
DMART,EQ,2081.35,2081.0,2129.9,2062.9,2117.0,2100.3,2093.34,548828,114888295980000.0,43757,183862,0.335
DMART,EQ,2100.3,2106.95,2133.85,2081.0,2103.0,2116.55,2111.05,546621,115394549720000.0,24912,111933,0.2048
DMART,EQ,2116.55,2120.0,2150.0,2100.35,2138.9,2144.25,2128.18,613118,130482708895000.0,35042,255362,0.4165
DMART,EQ,2144.25,2133.0,2188.0,2111.85,2173.0,2176.2,2166.72,621369,134633303805000.0,35470,218183,0.3511
DMART,EQ,2176.2,2197.0,2249.0,2175.0,2236.0,2240.2,2229.32,989254,220535989294999.97,57849,349294,0.3531
DMART,EQ,2240.2,2200.0,2277.6,2185.0,2275.0,2267.1,2244.9,624080,140099949459999.98,41378,217086,0.3478
DMART,EQ,2267.1,2260.0,2278.9,2195.75,2230.0,2239.9,2250.67,680417,153139081290000.0,60369,199466,0.2932
DMART,EQ,2239.9,2240.0,2259.0,2163.0,2181.9,2205.75,2235.03,397527,88848603350000.0,37447,144257,0.3629
